measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,metric_id,metric_name,year,val,upper,lower
28,HALE (Healthy life expectancy),173,Gabon,3,Both,22,All Ages,5,Years,1995,51.212515,54.141886,48.102602
28,HALE (Healthy life expectancy),174,Eastern Sub-Saharan Africa,3,Both,22,All Ages,5,Years,1995,44.381332,46.409592,42.168413
28,HALE (Healthy life expectancy),175,Burundi,3,Both,22,All Ages,5,Years,1995,39.41547,42.294004,36.746275
28,HALE (Healthy life expectancy),176,Comoros,3,Both,22,All Ages,5,Years,1995,51.477206,54.908237,47.861004
28,HALE (Healthy life expectancy),177,Djibouti,3,Both,22,All Ages,5,Years,1995,52.76364,57.622669,47.090439
28,HALE (Healthy life expectancy),178,Eritrea,3,Both,22,All Ages,5,Years,1995,50.246125,53.764235,46.825285
28,HALE (Healthy life expectancy),179,Ethiopia,3,Both,22,All Ages,5,Years,1995,43.205493,45.251139,41.092978
28,HALE (Healthy life expectancy),180,Kenya,3,Both,22,All Ages,5,Years,1995,50.067247,52.465557,47.333023
28,HALE (Healthy life expectancy),181,Madagascar,3,Both,22,All Ages,5,Years,1995,49.148965,51.61068,46.620975
28,HALE (Healthy life expectancy),182,Malawi,3,Both,22,All Ages,5,Years,1995,40.591268,43.425474,37.694361
28,HALE (Healthy life expectancy),183,Mauritius,3,Both,22,All Ages,5,Years,1995,62.446943,64.417656,60.220352
28,HALE (Healthy life expectancy),184,Mozambique,3,Both,22,All Ages,5,Years,1995,45.194596,47.637119,42.550297
28,HALE (Healthy life expectancy),185,Rwanda,3,Both,22,All Ages,5,Years,1995,38.099451,40.227711,35.829285
28,HALE (Healthy life expectancy),186,Seychelles,3,Both,22,All Ages,5,Years,1995,61.963298,64.030651,59.767401
28,HALE (Healthy life expectancy),187,Somalia,3,Both,22,All Ages,5,Years,1995,44.160044,52.901199,35.430115
28,HALE (Healthy life expectancy),189,Tanzania,3,Both,22,All Ages,5,Years,1995,46.63344,49.319147,44.116503
28,HALE (Healthy life expectancy),190,Uganda,3,Both,22,All Ages,5,Years,1995,41.925531,44.583254,39.49766
28,HALE (Healthy life expectancy),191,Zambia,3,Both,22,All Ages,5,Years,1995,41.07956,43.524359,38.681015
28,HALE (Healthy life expectancy),192,Southern Sub-Saharan Africa,3,Both,22,All Ages,5,Years,1995,53.04064,55.195324,50.69367
28,HALE (Healthy life expectancy),193,Botswana,3,Both,22,All Ages,5,Years,1995,50.343732,59.523527,39.348145
28,HALE (Healthy life expectancy),194,Lesotho,3,Both,22,All Ages,5,Years,1995,51.200196,54.261221,48.36623
28,HALE (Healthy life expectancy),195,Namibia,3,Both,22,All Ages,5,Years,1995,52.607615,55.250841,49.955212
28,HALE (Healthy life expectancy),196,South Africa,3,Both,22,All Ages,5,Years,1995,54.36991,56.551819,51.980215
28,HALE (Healthy life expectancy),197,Swaziland,3,Both,22,All Ages,5,Years,1995,51.120218,54.8776,47.66869
28,HALE (Healthy life expectancy),198,Zimbabwe,3,Both,22,All Ages,5,Years,1995,48.751899,52.4657,45.084667
28,HALE (Healthy life expectancy),199,Western Sub-Saharan Africa,3,Both,22,All Ages,5,Years,1995,47.074463,49.226748,44.581892
28,HALE (Healthy life expectancy),200,Benin,3,Both,22,All Ages,5,Years,1995,48.991352,51.621885,46.231163
28,HALE (Healthy life expectancy),201,Burkina Faso,3,Both,22,All Ages,5,Years,1995,44.3268,46.757774,41.868437
28,HALE (Healthy life expectancy),202,Cameroon,3,Both,22,All Ages,5,Years,1995,48.753473,51.283112,45.836042
28,HALE (Healthy life expectancy),203,Cape Verde,3,Both,22,All Ages,5,Years,1995,59.490077,62.321951,56.417547
28,HALE (Healthy life expectancy),204,Chad,3,Both,22,All Ages,5,Years,1995,46.16146,48.769535,43.511642
28,HALE (Healthy life expectancy),205,Cote d'Ivoire,3,Both,22,All Ages,5,Years,1995,45.367125,48.154257,42.733208
28,HALE (Healthy life expectancy),206,The Gambia,3,Both,22,All Ages,5,Years,1995,54.752252,58.531929,50.830748
28,HALE (Healthy life expectancy),207,Ghana,3,Both,22,All Ages,5,Years,1995,52.250387,55.008722,49.223801
28,HALE (Healthy life expectancy),208,Guinea,3,Both,22,All Ages,5,Years,1995,46.254269,48.497297,43.785738
28,HALE (Healthy life expectancy),209,Guinea-Bissau,3,Both,22,All Ages,5,Years,1995,46.495819,53.949343,36.831587
28,HALE (Healthy life expectancy),210,Liberia,3,Both,22,All Ages,5,Years,1995,42.768065,45.806063,39.637604
28,HALE (Healthy life expectancy),211,Mali,3,Both,22,All Ages,5,Years,1995,44.317743,46.604904,41.953812
28,HALE (Healthy life expectancy),212,Mauritania,3,Both,22,All Ages,5,Years,1995,52.717959,55.298447,49.783478
28,HALE (Healthy life expectancy),213,Niger,3,Both,22,All Ages,5,Years,1995,43.126258,45.383057,40.813772
28,HALE (Healthy life expectancy),214,Nigeria,3,Both,22,All Ages,5,Years,1995,47.078605,49.757967,44.068739
28,HALE (Healthy life expectancy),215,Sao Tome and Principe,3,Both,22,All Ages,5,Years,1995,55.837298,58.651356,52.926805
28,HALE (Healthy life expectancy),216,Senegal,3,Both,22,All Ages,5,Years,1995,51.014793,53.749149,48.382753
28,HALE (Healthy life expectancy),217,Sierra Leone,3,Both,22,All Ages,5,Years,1995,43.593813,46.292055,40.672682
28,HALE (Healthy life expectancy),218,Togo,3,Both,22,All Ages,5,Years,1995,50.235896,52.804024,47.454981
28,HALE (Healthy life expectancy),239,East Asia & Pacific - WB,3,Both,22,All Ages,5,Years,1995,61.280387,63.339516,59.033386
28,HALE (Healthy life expectancy),240,Europe & Central Asia - WB,3,Both,22,All Ages,5,Years,1995,62.362761,64.631054,59.745863
28,HALE (Healthy life expectancy),241,Latin America & Caribbean - WB,3,Both,22,All Ages,5,Years,1995,62.247937,64.499855,59.774443
28,HALE (Healthy life expectancy),242,Sub-Saharan Africa - WB,3,Both,22,All Ages,5,Years,1995,46.383446,48.433855,43.882456
28,HALE (Healthy life expectancy),243,Middle East & North Africa - WB,3,Both,22,All Ages,5,Years,1995,60.116439,62.53343,57.507488
28,HALE (Healthy life expectancy),244,South Asia - WB,3,Both,22,All Ages,5,Years,1995,51.809451,53.953264,49.347691
28,HALE (Healthy life expectancy),298,American Samoa,3,Both,22,All Ages,5,Years,1995,61.769606,64.337379,59.073349
28,HALE (Healthy life expectancy),305,Bermuda,3,Both,22,All Ages,5,Years,1995,63.720187,66.04031,61.231514
28,HALE (Healthy life expectancy),349,Greenland,3,Both,22,All Ages,5,Years,1995,58.46837,60.554058,56.146189
28,HALE (Healthy life expectancy),351,Guam,3,Both,22,All Ages,5,Years,1995,64.370819,66.782162,61.816998
28,HALE (Healthy life expectancy),376,Northern Mariana Islands,3,Both,22,All Ages,5,Years,1995,65.176895,67.670475,62.36182
28,HALE (Healthy life expectancy),385,Puerto Rico,3,Both,22,All Ages,5,Years,1995,64.105021,66.470444,61.37693
28,HALE (Healthy life expectancy),422,"Virgin Islands, U.S.",3,Both,22,All Ages,5,Years,1995,64.217517,66.601807,61.559952
28,HALE (Healthy life expectancy),433,Northern Ireland,3,Both,22,All Ages,5,Years,1995,67.207433,69.511494,64.533192
28,HALE (Healthy life expectancy),434,Scotland,3,Both,22,All Ages,5,Years,1995,65.478903,67.923695,62.712227
28,HALE (Healthy life expectancy),435,South Sudan,3,Both,22,All Ages,5,Years,1995,45.504002,53.357956,36.360565
28,HALE (Healthy life expectancy),478,World Bank Regions,3,Both,22,All Ages,5,Years,1995,57.338775,59.407482,54.963154
28,HALE (Healthy life expectancy),479,WHO region,3,Both,22,All Ages,5,Years,1995,57.305203,59.373915,54.930206
28,HALE (Healthy life expectancy),126,Costa Rica,3,Both,22,All Ages,5,Years,2000,68.393713,70.823044,65.609119
28,HALE (Healthy life expectancy),127,El Salvador,3,Both,22,All Ages,5,Years,2000,62.909549,65.299526,60.270082
28,HALE (Healthy life expectancy),128,Guatemala,3,Both,22,All Ages,5,Years,2000,59.991726,62.323503,57.429018
28,HALE (Healthy life expectancy),129,Honduras,3,Both,22,All Ages,5,Years,2000,61.970772,64.680172,58.988611
28,HALE (Healthy life expectancy),130,Mexico,3,Both,22,All Ages,5,Years,2000,65.83238,68.178497,63.28828
28,HALE (Healthy life expectancy),131,Nicaragua,3,Both,22,All Ages,5,Years,2000,66.494408,68.956326,63.699955
28,HALE (Healthy life expectancy),132,Panama,3,Both,22,All Ages,5,Years,2000,67.105536,69.666134,64.402924
28,HALE (Healthy life expectancy),133,Venezuela,3,Both,22,All Ages,5,Years,2000,63.94653,66.474712,61.035147
28,HALE (Healthy life expectancy),134,Tropical Latin America,3,Both,22,All Ages,5,Years,2000,61.740412,64.038475,59.160288
28,HALE (Healthy life expectancy),135,Brazil,3,Both,22,All Ages,5,Years,2000,61.664855,63.961454,59.089226
28,HALE (Healthy life expectancy),136,Paraguay,3,Both,22,All Ages,5,Years,2000,64.784599,67.322636,62.010435
28,HALE (Healthy life expectancy),137,North Africa and Middle East,3,Both,22,All Ages,5,Years,2000,60.051275,62.505234,57.373831
28,HALE (Healthy life expectancy),138,North Africa and Middle East,3,Both,22,All Ages,5,Years,2000,60.051275,62.505234,57.373831
28,HALE (Healthy life expectancy),139,Algeria,3,Both,22,All Ages,5,Years,2000,63.647284,66.306362,60.768921
28,HALE (Healthy life expectancy),140,Bahrain,3,Both,22,All Ages,5,Years,2000,63.384391,66.226681,60.388224
28,HALE (Healthy life expectancy),141,Egypt,3,Both,22,All Ages,5,Years,2000,60.576382,62.952368,57.954052
28,HALE (Healthy life expectancy),142,Iran,3,Both,22,All Ages,5,Years,2000,61.764592,64.350143,58.930099
28,HALE (Healthy life expectancy),143,Iraq,3,Both,22,All Ages,5,Years,2000,56.580382,59.422464,53.548981
28,HALE (Healthy life expectancy),144,Jordan,3,Both,22,All Ages,5,Years,2000,63.507839,66.265209,60.636616
28,HALE (Healthy life expectancy),145,Kuwait,3,Both,22,All Ages,5,Years,2000,67.490603,70.12722,64.61314
28,HALE (Healthy life expectancy),146,Lebanon,3,Both,22,All Ages,5,Years,2000,64.020762,67.203041,60.430799
28,HALE (Healthy life expectancy),147,Libya,3,Both,22,All Ages,5,Years,2000,65.067386,67.630466,62.236134
28,HALE (Healthy life expectancy),148,Morocco,3,Both,22,All Ages,5,Years,2000,61.489233,64.438236,58.42931
28,HALE (Healthy life expectancy),149,Palestine,3,Both,22,All Ages,5,Years,2000,64.170566,66.97998,61.261118
28,HALE (Healthy life expectancy),150,Oman,3,Both,22,All Ages,5,Years,2000,64.810468,67.93203,61.659178
28,HALE (Healthy life expectancy),151,Qatar,3,Both,22,All Ages,5,Years,2000,64.634037,67.361588,61.782787
28,HALE (Healthy life expectancy),152,Saudi Arabia,3,Both,22,All Ages,5,Years,2000,66.891215,69.635277,63.969757
28,HALE (Healthy life expectancy),153,Syria,3,Both,22,All Ages,5,Years,2000,65.181699,67.776142,62.482676
28,HALE (Healthy life expectancy),154,Tunisia,3,Both,22,All Ages,5,Years,2000,65.115493,67.698593,62.169754
28,HALE (Healthy life expectancy),155,Turkey,3,Both,22,All Ages,5,Years,2000,63.72069,66.366779,60.832504
28,HALE (Healthy life expectancy),156,United Arab Emirates,3,Both,22,All Ages,5,Years,2000,63.446501,66.109779,60.562647
28,HALE (Healthy life expectancy),157,Yemen,3,Both,22,All Ages,5,Years,2000,54.651917,59.044931,49.99427
28,HALE (Healthy life expectancy),158,South Asia,3,Both,22,All Ages,5,Years,2000,53.311781,55.581812,50.811363
28,HALE (Healthy life expectancy),159,South Asia,3,Both,22,All Ages,5,Years,2000,53.311781,55.581812,50.811363
28,HALE (Healthy life expectancy),160,Afghanistan,3,Both,22,All Ages,5,Years,2000,43.130858,46.07633,40.268415
28,HALE (Healthy life expectancy),161,Bangladesh,3,Both,22,All Ages,5,Years,2000,56.023497,58.466154,53.27911
28,HALE (Healthy life expectancy),162,Bhutan,3,Both,22,All Ages,5,Years,2000,56.60322,59.237898,53.654802
28,HALE (Healthy life expectancy),163,India,3,Both,22,All Ages,5,Years,2000,52.885024,55.182745,50.387375
28,HALE (Healthy life expectancy),164,Nepal,3,Both,22,All Ages,5,Years,2000,56.689293,58.918041,54.162954
28,HALE (Healthy life expectancy),165,Pakistan,3,Both,22,All Ages,5,Years,2000,54.169865,56.692928,51.608955
28,HALE (Healthy life expectancy),166,Sub-Saharan Africa,3,Both,22,All Ages,5,Years,2000,45.855922,47.915985,43.49819
28,HALE (Healthy life expectancy),167,Central Sub-Saharan Africa,3,Both,22,All Ages,5,Years,2000,44.660074,48.046213,40.628191
28,HALE (Healthy life expectancy),168,Angola,3,Both,22,All Ages,5,Years,2000,45.502444,53.464474,36.830048
28,HALE (Healthy life expectancy),169,Central African Republic,3,Both,22,All Ages,5,Years,2000,39.141562,44.477121,34.838743
28,HALE (Healthy life expectancy),170,Congo,3,Both,22,All Ages,5,Years,2000,45.227664,47.939882,42.402363
28,HALE (Healthy life expectancy),171,Democratic Republic of the Congo,3,Both,22,All Ages,5,Years,2000,45.077571,48.333958,40.778221
28,HALE (Healthy life expectancy),172,Equatorial Guinea,3,Both,22,All Ages,5,Years,2000,46.691691,54.789343,36.971191
28,HALE (Healthy life expectancy),173,Gabon,3,Both,22,All Ages,5,Years,2000,50.726296,53.615408,47.404282
28,HALE (Healthy life expectancy),174,Eastern Sub-Saharan Africa,3,Both,22,All Ages,5,Years,2000,44.89927,46.928646,42.83824
28,HALE (Healthy life expectancy),175,Burundi,3,Both,22,All Ages,5,Years,2000,41.242841,43.691919,38.820984
28,HALE (Healthy life expectancy),176,Comoros,3,Both,22,All Ages,5,Years,2000,54.161608,56.978647,51.218109
28,HALE (Healthy life expectancy),177,Djibouti,3,Both,22,All Ages,5,Years,2000,52.430929,58.135176,45.887896
28,HALE (Healthy life expectancy),178,Eritrea,3,Both,22,All Ages,5,Years,2000,32.25696,42.393299,24.627393
28,HALE (Healthy life expectancy),179,Ethiopia,3,Both,22,All Ages,5,Years,2000,45.704774,47.969561,43.493666
28,HALE (Healthy life expectancy),180,Kenya,3,Both,22,All Ages,5,Years,2000,47.832301,50.19961,45.138033
28,HALE (Healthy life expectancy),181,Madagascar,3,Both,22,All Ages,5,Years,2000,50.89898,53.345936,48.161655
28,HALE (Healthy life expectancy),182,Malawi,3,Both,22,All Ages,5,Years,2000,39.381223,42.001099,36.784985
28,HALE (Healthy life expectancy),183,Mauritius,3,Both,22,All Ages,5,Years,2000,63.363213,65.413219,61.024338
28,HALE (Healthy life expectancy),184,Mozambique,3,Both,22,All Ages,5,Years,2000,44.915705,47.569517,42.171576
28,HALE (Healthy life expectancy),185,Rwanda,3,Both,22,All Ages,5,Years,2000,42.720777,45.056721,40.35837
28,HALE (Healthy life expectancy),186,Seychelles,3,Both,22,All Ages,5,Years,2000,62.748511,64.860214,60.36331
28,HALE (Healthy life expectancy),187,Somalia,3,Both,22,All Ages,5,Years,2000,44.90792,53.848871,35.575661
28,HALE (Healthy life expectancy),189,Tanzania,3,Both,22,All Ages,5,Years,2000,47.072,49.835155,44.499699
28,HALE (Healthy life expectancy),190,Uganda,3,Both,22,All Ages,5,Years,2000,42.742078,45.206591,40.455513
28,HALE (Healthy life expectancy),191,Zambia,3,Both,22,All Ages,5,Years,2000,39.340689,41.741028,37.11272
28,HALE (Healthy life expectancy),192,Southern Sub-Saharan Africa,3,Both,22,All Ages,5,Years,2000,47.181389,49.208542,44.936941
28,HALE (Healthy life expectancy),193,Botswana,3,Both,22,All Ages,5,Years,2000,42.707189,52.393291,33.383446
28,HALE (Healthy life expectancy),194,Lesotho,3,Both,22,All Ages,5,Years,2000,44.168573,47.401224,40.764742
28,HALE (Healthy life expectancy),195,Namibia,3,Both,22,All Ages,5,Years,2000,47.152321,49.879923,44.294968
28,HALE (Healthy life expectancy),196,South Africa,3,Both,22,All Ages,5,Years,2000,49.024998,51.130108,46.782539
28,HALE (Healthy life expectancy),197,Swaziland,3,Both,22,All Ages,5,Years,2000,42.266603,45.629379,38.962526
28,HALE (Healthy life expectancy),198,Zimbabwe,3,Both,22,All Ages,5,Years,2000,41.815934,45.103037,38.617086
28,HALE (Healthy life expectancy),199,Western Sub-Saharan Africa,3,Both,22,All Ages,5,Years,2000,47.387003,49.570166,44.954409
28,HALE (Healthy life expectancy),200,Benin,3,Both,22,All Ages,5,Years,2000,49.57458,52.43145,46.706783
28,HALE (Healthy life expectancy),201,Burkina Faso,3,Both,22,All Ages,5,Years,2000,45.525417,47.949038,42.957832
28,HALE (Healthy life expectancy),202,Cameroon,3,Both,22,All Ages,5,Years,2000,46.949034,49.58654,44.284954
28,HALE (Healthy life expectancy),203,Cape Verde,3,Both,22,All Ages,5,Years,2000,59.725136,63.334644,56.107536
28,HALE (Healthy life expectancy),204,Chad,3,Both,22,All Ages,5,Years,2000,44.535291,47.380735,41.813763
28,HALE (Healthy life expectancy),205,Cote d'Ivoire,3,Both,22,All Ages,5,Years,2000,45.154066,47.735085,42.532261
28,HALE (Healthy life expectancy),206,The Gambia,3,Both,22,All Ages,5,Years,2000,55.681507,58.611174,52.766823
28,HALE (Healthy life expectancy),207,Ghana,3,Both,22,All Ages,5,Years,2000,52.503935,55.651636,49.439474
28,HALE (Healthy life expectancy),208,Guinea,3,Both,22,All Ages,5,Years,2000,47.102005,49.476719,44.378918
28,HALE (Healthy life expectancy),209,Guinea-Bissau,3,Both,22,All Ages,5,Years,2000,46.977791,54.694193,37.003679
28,HALE (Healthy life expectancy),210,Liberia,3,Both,22,All Ages,5,Years,2000,47.159707,49.974567,44.26742
28,HALE (Healthy life expectancy),211,Mali,3,Both,22,All Ages,5,Years,2000,46.068347,48.389404,43.524759
28,HALE (Healthy life expectancy),212,Mauritania,3,Both,22,All Ages,5,Years,2000,54.906009,57.633024,51.875128
28,HALE (Healthy life expectancy),213,Niger,3,Both,22,All Ages,5,Years,2000,45.659106,47.859501,43.279072
28,HALE (Healthy life expectancy),214,Nigeria,3,Both,22,All Ages,5,Years,2000,47.287827,49.842411,44.493536
28,HALE (Healthy life expectancy),215,Sao Tome and Principe,3,Both,22,All Ages,5,Years,2000,56.378219,59.099134,53.496031
28,HALE (Healthy life expectancy),216,Senegal,3,Both,22,All Ages,5,Years,2000,52.140764,54.791071,49.329895
28,HALE (Healthy life expectancy),217,Sierra Leone,3,Both,22,All Ages,5,Years,2000,44.217862,46.666161,41.500599
28,HALE (Healthy life expectancy),218,Togo,3,Both,22,All Ages,5,Years,2000,49.482803,52.38068,46.583511
28,HALE (Healthy life expectancy),239,East Asia & Pacific - WB,3,Both,22,All Ages,5,Years,2000,62.539791,64.502308,60.220367
28,HALE (Healthy life expectancy),240,Europe & Central Asia - WB,3,Both,22,All Ages,5,Years,2000,63.644948,65.972294,60.960579
28,HALE (Healthy life expectancy),241,Latin America & Caribbean - WB,3,Both,22,All Ages,5,Years,2000,63.522655,65.831459,60.903994
28,HALE (Healthy life expectancy),242,Sub-Saharan Africa - WB,3,Both,22,All Ages,5,Years,2000,46.160998,48.232428,43.793945
28,HALE (Healthy life expectancy),243,Middle East & North Africa - WB,3,Both,22,All Ages,5,Years,2000,61.631434,64.103664,58.904781
28,HALE (Healthy life expectancy),244,South Asia - WB,3,Both,22,All Ages,5,Years,2000,53.266279,55.51156,50.780222
28,HALE (Healthy life expectancy),298,American Samoa,3,Both,22,All Ages,5,Years,2000,62.554588,65.126514,59.886736
28,HALE (Healthy life expectancy),305,Bermuda,3,Both,22,All Ages,5,Years,2000,65.05165,67.490391,62.39081
28,HALE (Healthy life expectancy),349,Greenland,3,Both,22,All Ages,5,Years,2000,59.480878,61.664846,57.108454
28,HALE (Healthy life expectancy),351,Guam,3,Both,22,All Ages,5,Years,2000,64.728878,67.130802,62.176872
28,HALE (Healthy life expectancy),376,Northern Mariana Islands,3,Both,22,All Ages,5,Years,2000,66.246681,68.721272,63.571754
28,HALE (Healthy life expectancy),385,Puerto Rico,3,Both,22,All Ages,5,Years,2000,65.897568,68.405037,63.039192
28,HALE (Healthy life expectancy),422,"Virgin Islands, U.S.",3,Both,22,All Ages,5,Years,2000,64.695049,67.059555,61.931904
28,HALE (Healthy life expectancy),433,Northern Ireland,3,Both,22,All Ages,5,Years,2000,68.206233,70.648476,65.463219
28,HALE (Healthy life expectancy),434,Scotland,3,Both,22,All Ages,5,Years,2000,66.167522,68.661652,63.363695
28,HALE (Healthy life expectancy),435,South Sudan,3,Both,22,All Ages,5,Years,2000,47.152613,55.299936,36.915476
28,HALE (Healthy life expectancy),478,World Bank Regions,3,Both,22,All Ages,5,Years,2000,58.284467,60.383688,55.855698
28,HALE (Healthy life expectancy),479,WHO region,3,Both,22,All Ages,5,Years,2000,58.250161,60.349306,55.822187
28,HALE (Healthy life expectancy),522,Sudan,3,Both,22,All Ages,5,Years,2000,53.605713,56.877596,50.279903
28,HALE (Healthy life expectancy),189,Tanzania,3,Both,22,All Ages,5,Years,2005,49.527729,52.424639,46.532007
28,HALE (Healthy life expectancy),190,Uganda,3,Both,22,All Ages,5,Years,2005,46.528825,49.170078,43.744926
28,HALE (Healthy life expectancy),191,Zambia,3,Both,22,All Ages,5,Years,2005,41.355674,43.676252,39.090425
28,HALE (Healthy life expectancy),192,Southern Sub-Saharan Africa,3,Both,22,All Ages,5,Years,2005,44.170763,46.081362,42.064024
28,HALE (Healthy life expectancy),193,Botswana,3,Both,22,All Ages,5,Years,2005,43.827588,52.962847,34.403034
28,HALE (Healthy life expectancy),194,Lesotho,3,Both,22,All Ages,5,Years,2005,37.72245,40.495438,35.122992
28,HALE (Healthy life expectancy),195,Namibia,3,Both,22,All Ages,5,Years,2005,46.255225,49.228775,43.259609
28,HALE (Healthy life expectancy),196,South Africa,3,Both,22,All Ages,5,Years,2005,45.681402,47.735538,43.52426
28,HALE (Healthy life expectancy),197,Swaziland,3,Both,22,All Ages,5,Years,2005,36.845261,39.67145,33.953991
28,HALE (Healthy life expectancy),198,Zimbabwe,3,Both,22,All Ages,5,Years,2005,39.457385,42.113457,37.146011
28,HALE (Healthy life expectancy),199,Western Sub-Saharan Africa,3,Both,22,All Ages,5,Years,2005,48.88543,51.11841,46.426029
28,HALE (Healthy life expectancy),200,Benin,3,Both,22,All Ages,5,Years,2005,51.046298,54.37055,47.463749
28,HALE (Healthy life expectancy),87,Luxembourg,3,Both,22,All Ages,5,Years,2010,70.645976,73.359978,67.541618
28,HALE (Healthy life expectancy),88,Malta,3,Both,22,All Ages,5,Years,2010,71.000575,73.667202,67.975883
28,HALE (Healthy life expectancy),89,Netherlands,3,Both,22,All Ages,5,Years,2010,70.513981,73.107101,67.483372
28,HALE (Healthy life expectancy),90,Norway,3,Both,22,All Ages,5,Years,2010,70.580741,73.252232,67.556732
28,HALE (Healthy life expectancy),91,Portugal,3,Both,22,All Ages,5,Years,2010,69.783851,72.330719,66.787529
28,HALE (Healthy life expectancy),92,Spain,3,Both,22,All Ages,5,Years,2010,71.912868,74.465233,68.925945
28,HALE (Healthy life expectancy),93,Sweden,3,Both,22,All Ages,5,Years,2010,71.50533,74.100243,68.601982
28,HALE (Healthy life expectancy),94,Switzerland,3,Both,22,All Ages,5,Years,2010,71.737216,74.389011,68.601376
28,HALE (Healthy life expectancy),95,United Kingdom,3,Both,22,All Ages,5,Years,2010,70.385614,72.890057,67.49073
28,HALE (Healthy life expectancy),96,Southern Latin America,3,Both,22,All Ages,5,Years,2010,67.737421,70.006153,65.107647
28,HALE (Healthy life expectancy),97,Argentina,3,Both,22,All Ages,5,Years,2010,67.126745,69.37767,64.53495
28,HALE (Healthy life expectancy),98,Chile,3,Both,22,All Ages,5,Years,2010,69.37935,71.749901,66.661549
28,HALE (Healthy life expectancy),99,Uruguay,3,Both,22,All Ages,5,Years,2010,67.578225,69.840561,64.975224
28,HALE (Healthy life expectancy),100,High-income North America,3,Both,22,All Ages,5,Years,2010,68.218065,70.932487,65.198517
28,HALE (Healthy life expectancy),101,Canada,3,Both,22,All Ages,5,Years,2010,70.823325,73.504528,67.78215
28,HALE (Healthy life expectancy),102,United States,3,Both,22,All Ages,5,Years,2010,67.908081,70.626671,64.903591
28,HALE (Healthy life expectancy),103,Latin America and Caribbean,3,Both,22,All Ages,5,Years,2010,64.008987,66.522411,61.296389
28,HALE (Healthy life expectancy),104,Caribbean,3,Both,22,All Ages,5,Years,2010,51.157104,60.166883,42.769917
28,HALE (Healthy life expectancy),105,Antigua and Barbuda,3,Both,22,All Ages,5,Years,2010,66.29127,68.806068,63.419445
28,HALE (Healthy life expectancy),106,The Bahamas,3,Both,22,All Ages,5,Years,2010,63.523418,65.998177,60.852118
28,HALE (Healthy life expectancy),107,Barbados,3,Both,22,All Ages,5,Years,2010,65.68863,68.123264,62.820757
28,HALE (Healthy life expectancy),108,Belize,3,Both,22,All Ages,5,Years,2010,62.505031,64.815639,59.956924
28,HALE (Healthy life expectancy),109,Cuba,3,Both,22,All Ages,5,Years,2010,68.330927,70.762417,65.559132
28,HALE (Healthy life expectancy),110,Dominica,3,Both,22,All Ages,5,Years,2010,64.131067,66.656834,61.380138
28,HALE (Healthy life expectancy),111,Dominican Republic,3,Both,22,All Ages,5,Years,2010,65.299631,67.738609,62.582041
28,HALE (Healthy life expectancy),112,Grenada,3,Both,22,All Ages,5,Years,2010,62.035246,64.359947,59.300953
28,HALE (Healthy life expectancy),113,Guyana,3,Both,22,All Ages,5,Years,2010,57.382986,59.592871,54.981756
28,HALE (Healthy life expectancy),114,Haiti,3,Both,22,All Ages,5,Years,2010,28.103296,44.678221,17.856533
28,HALE (Healthy life expectancy),115,Jamaica,3,Both,22,All Ages,5,Years,2010,65.247484,67.878765,62.370157
28,HALE (Healthy life expectancy),116,Saint Lucia,3,Both,22,All Ages,5,Years,2010,65.055781,67.505951,62.272097
28,HALE (Healthy life expectancy),117,Saint Vincent and the Grenadines,3,Both,22,All Ages,5,Years,2010,62.171668,64.492733,59.517649
28,HALE (Healthy life expectancy),118,Suriname,3,Both,22,All Ages,5,Years,2010,62.039986,64.465157,59.424971
28,HALE (Healthy life expectancy),119,Trinidad and Tobago,3,Both,22,All Ages,5,Years,2010,62.646321,65.041527,59.895941
28,HALE (Healthy life expectancy),120,Andean Latin America,3,Both,22,All Ages,5,Years,2010,66.669647,69.119316,63.889441
28,HALE (Healthy life expectancy),121,Bolivia,3,Both,22,All Ages,5,Years,2010,62.900861,65.582947,60.096613
28,HALE (Healthy life expectancy),122,Ecuador,3,Both,22,All Ages,5,Years,2010,65.724828,68.214603,62.91185
28,HALE (Healthy life expectancy),123,Peru,3,Both,22,All Ages,5,Years,2010,68.643486,71.143456,65.837666
28,HALE (Healthy life expectancy),124,Central Latin America,3,Both,22,All Ages,5,Years,2010,66.229122,68.565067,63.517691
28,HALE (Healthy life expectancy),125,Colombia,3,Both,22,All Ages,5,Years,2010,67.186213,69.552422,64.449646
28,HALE (Healthy life expectancy),126,Costa Rica,3,Both,22,All Ages,5,Years,2010,70.066762,72.547668,67.184784
28,HALE (Healthy life expectancy),127,El Salvador,3,Both,22,All Ages,5,Years,2010,64.775921,67.226059,62.033438
28,HALE (Healthy life expectancy),128,Guatemala,3,Both,22,All Ages,5,Years,2010,62.058776,64.40274,59.302885
28,HALE (Healthy life expectancy),129,Honduras,3,Both,22,All Ages,5,Years,2010,63.546488,66.283459,60.676292
28,HALE (Healthy life expectancy),130,Mexico,3,Both,22,All Ages,5,Years,2010,66.589423,68.836399,63.956017
28,HALE (Healthy life expectancy),131,Nicaragua,3,Both,22,All Ages,5,Years,2010,67.836623,70.236374,65.111553
28,HALE (Healthy life expectancy),132,Panama,3,Both,22,All Ages,5,Years,2010,67.748563,70.250347,64.880325
28,HALE (Healthy life expectancy),133,Venezuela,3,Both,22,All Ages,5,Years,2010,64.835307,67.418442,61.847532
