measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,1,Global,3,Both,22,All Ages,362,Trichuriasis,1,Number,2015,463652052,502939427.6,426621218.7
5,Prevalence,1,Global,3,Both,22,All Ages,363,Hookworm disease,1,Number,2015,428245864.3,468292436.8,394485991.8
5,Prevalence,1,Global,3,Both,22,All Ages,364,Food-borne trematodiases,1,Number,2015,71095423.91,75246897.52,67365498.34
5,Prevalence,1,Global,3,Both,22,All Ages,365,Other neglected tropical diseases,1,Number,2015,61452553.66,62054897.44,60842789.48
5,Prevalence,1,Global,3,Both,22,All Ages,366,Maternal disorders,1,Number,2015,11372937.08,11894050.79,10686616.37
5,Prevalence,1,Global,3,Both,22,All Ages,367,Maternal hemorrhage,1,Number,2015,2304767.107,2393477.16,2231604.885
5,Prevalence,1,Global,3,Both,22,All Ages,368,Maternal sepsis and other maternal infections,1,Number,2015,3140835.049,3727720.155,2657955.825
5,Prevalence,1,Global,3,Both,22,All Ages,369,Maternal hypertensive disorders,1,Number,2015,4624364.626,6592353.146,3030769.152
5,Prevalence,1,Global,3,Both,22,All Ages,370,Maternal obstructed labor and uterine rupture,1,Number,2015,1077192.588,1255171.891,933343.8333
5,Prevalence,1,Global,3,Both,22,All Ages,371,"Maternal abortion, miscarriage, and ectopic pregnancy",1,Number,2015,441258.5575,630576.3068,285532.111
5,Prevalence,1,Global,3,Both,22,All Ages,380,Neonatal disorders,1,Number,2015,52961858.01,54978429.45,50435757.49
5,Prevalence,1,Global,3,Both,22,All Ages,381,Neonatal preterm birth complications,1,Number,2015,41855392.32,47188069.3,36843373.93
5,Prevalence,1,Global,3,Both,22,All Ages,382,Neonatal encephalopathy due to birth asphyxia and trauma,1,Number,2015,13681476.83,19759339.39,9797297.736
5,Prevalence,1,Global,3,Both,22,All Ages,383,Neonatal sepsis and other neonatal infections,1,Number,2015,139055.9885,216003.4619,79928.34464
5,Prevalence,1,Global,3,Both,22,All Ages,384,Hemolytic disease and other neonatal jaundice,1,Number,2015,2042819.739,2309004.041,1825025.324
5,Prevalence,1,Global,3,Both,22,All Ages,386,Nutritional deficiencies,1,Number,2015,1482655270,1488849287,1477085889
5,Prevalence,1,Global,3,Both,22,All Ages,387,Protein-energy malnutrition,1,Number,2015,22834291.22,23985108.8,21764016.11
5,Prevalence,1,Global,3,Both,22,All Ages,388,Iodine deficiency,1,Number,2015,110919540.4,125252757.3,100337153.6
5,Prevalence,1,Global,3,Both,22,All Ages,389,Vitamin A deficiency,1,Number,2015,4901086.288,5921725.124,3975609.1
5,Prevalence,1,Global,3,Both,22,All Ages,390,Iron-deficiency anemia,1,Number,2015,1477530532,1485322194,1470902256
5,Prevalence,1,Global,3,Both,22,All Ages,392,"Other communicable, maternal, neonatal, and nutritional diseases",1,Number,2015,1604919900,1636531034,1563786791
5,Prevalence,1,Global,3,Both,22,All Ages,393,Sexually transmitted diseases excluding HIV,1,Number,2015,1145527479,1176685095,1100971201
5,Prevalence,1,Global,3,Both,22,All Ages,394,Syphilis,1,Number,2015,43604944.45,50658336.77,37160348.68
5,Prevalence,1,Global,3,Both,22,All Ages,395,Chlamydial infection,1,Number,2015,82822377.23,104328532.3,66426360.91
5,Prevalence,1,Global,3,Both,22,All Ages,396,Gonococcal infection,1,Number,2015,47468544.57,62099736.48,35848056.6
5,Prevalence,1,Global,3,Both,22,All Ages,397,Trichomoniasis,1,Number,2015,167618582.2,193444027.7,144744064
5,Prevalence,1,Global,3,Both,22,All Ages,398,Genital herpes,1,Number,2015,885169354.2,1008588060,772303824.2
5,Prevalence,1,Global,3,Both,22,All Ages,399,Other sexually transmitted diseases,1,Number,2015,4821781.15,5174587.483,4452839.625
5,Prevalence,1,Global,3,Both,22,All Ages,400,Hepatitis,1,Number,2015,497901197.4,505815162.9,490397162.8
5,Prevalence,1,Global,3,Both,22,All Ages,401,Acute hepatitis A,1,Number,2015,8785509.66,9598189.449,7949956.673
5,Prevalence,1,Global,3,Both,22,All Ages,402,Hepatitis B,1,Number,2015,356083353.3,370231530.9,342942448.6
5,Prevalence,1,Global,3,Both,22,All Ages,403,Hepatitis C,1,Number,2015,142745331.1,157704107.2,127559801.3
5,Prevalence,1,Global,3,Both,22,All Ages,404,Acute hepatitis E,1,Number,2015,1501931.61,1636410.046,1385449.612
5,Prevalence,1,Global,3,Both,22,All Ages,405,Leprosy,1,Number,2015,514202.5942,545700.2443,486989.0027
5,Prevalence,1,Global,3,Both,22,All Ages,408,Other infectious diseases,1,Number,2015,54835437.3,55273830.17,54385763.84
5,Prevalence,1,Global,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2015,6652153414,6668805217,6633099846
5,Prevalence,1,Global,3,Both,22,All Ages,410,Neoplasms,1,Number,2015,90497472.11,91896107.62,89215729.54
5,Prevalence,1,Global,3,Both,22,All Ages,411,Esophageal cancer,1,Number,2015,746018.0674,925713.6899,641461.9116
5,Prevalence,1,Global,3,Both,22,All Ages,414,Stomach cancer,1,Number,2015,3539426.681,3776185.557,3339921.776
5,Prevalence,1,Global,3,Both,22,All Ages,417,Liver cancer,1,Number,2015,618681.2719,688004.9161,550653.1793
5,Prevalence,1,Global,3,Both,22,All Ages,418,Liver cancer due to hepatitis B,1,Number,2015,305898.2766,418936.7708,235819.9078
5,Prevalence,1,Global,3,Both,22,All Ages,419,Liver cancer due to hepatitis C,1,Number,2015,268664.6869,320772.6554,228406.8034
5,Prevalence,1,Global,3,Both,22,All Ages,420,Liver cancer due to alcohol use,1,Number,2015,273575.7241,350732.8857,228978.8645
5,Prevalence,1,Global,3,Both,22,All Ages,421,Liver cancer due to other causes,1,Number,2015,150975.0486,201004.1814,118814.4775
5,Prevalence,1,Global,3,Both,22,All Ages,423,Larynx cancer,1,Number,2015,1412611.176,1499892.594,1340040.626
5,Prevalence,1,Global,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2015,3299731.016,3536444.838,3095145.99
5,Prevalence,1,Global,3,Both,22,All Ages,429,Breast cancer,1,Number,2015,21361784.95,22266301.57,20249453.79
5,Prevalence,1,Global,3,Both,22,All Ages,432,Cervical cancer,1,Number,2015,3442372.744,3765029.176,3129862.709
5,Prevalence,1,Global,3,Both,22,All Ages,435,Uterine cancer,1,Number,2015,3827708.448,4285198.632,3425588.202
5,Prevalence,1,Global,3,Both,22,All Ages,438,Prostate cancer,1,Number,2015,14434355.04,19785148.68,11932217.08
5,Prevalence,1,Global,3,Both,22,All Ages,441,Colon and rectum cancer,1,Number,2015,9398995.785,9758281.399,9059320.16
5,Prevalence,1,Global,3,Both,22,All Ages,444,Lip and oral cavity cancer,1,Number,2015,2425089.058,2582343.966,2278650.473
5,Prevalence,1,Global,3,Both,22,All Ages,447,Nasopharynx cancer,1,Number,2015,732668.4054,883872.7659,580528.3802
5,Prevalence,1,Global,3,Both,22,All Ages,450,Other pharynx cancer,1,Number,2015,945546.6684,1014984.789,885943.626
5,Prevalence,1,Global,3,Both,22,All Ages,453,Gallbladder and biliary tract cancer,1,Number,2015,149424.2761,158942.3816,138497.2191
5,Prevalence,1,Global,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2015,393758.3659,417098.8107,372859.4247
5,Prevalence,1,Global,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2015,3082260.397,3901684.57,2475830.99
5,Prevalence,1,Global,3,Both,22,All Ages,462,Non-melanoma skin cancer,1,Number,2015,2558196.777,2625560.094,2494827.788
5,Prevalence,1,Global,3,Both,22,All Ages,465,Ovarian cancer,1,Number,2015,1174239.434,1250058.503,1107444.368
5,Prevalence,1,Global,3,Both,22,All Ages,468,Testicular cancer,1,Number,2015,685761.7179,732440.5046,634657.1824
5,Prevalence,1,Global,3,Both,22,All Ages,471,Kidney cancer,1,Number,2015,2870255.436,3031452.394,2727999.591
5,Prevalence,1,Global,3,Both,22,All Ages,474,Bladder cancer,1,Number,2015,3407856.81,3603254.521,3240043.204
5,Prevalence,1,Global,3,Both,22,All Ages,477,Brain and nervous system cancer,1,Number,2015,1205083.329,1322856.947,1101711.783
5,Prevalence,1,Global,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2015,3166549.239,3340603.615,2936712.797
5,Prevalence,1,Global,3,Both,22,All Ages,483,Mesothelioma,1,Number,2015,60767.37053,63589.3318,58104.55424
5,Prevalence,1,Global,3,Both,22,All Ages,484,Hodgkin lymphoma,1,Number,2015,574406.672,672852.6703,519031.4571
5,Prevalence,1,Global,3,Both,22,All Ages,485,Non-Hodgkin lymphoma,1,Number,2015,4292297.544,4593626.629,3741039.161
5,Prevalence,1,Global,3,Both,22,All Ages,486,Multiple myeloma,1,Number,2015,488240.6253,527685.5063,449394.6315
5,Prevalence,1,Global,3,Both,22,All Ages,487,Leukemia,1,Number,2015,2303642.336,2384515.394,2216097.76
5,Prevalence,1,Global,3,Both,22,All Ages,488,Other neoplasms,1,Number,2015,4577478.264,4922038.277,4145535.245
5,Prevalence,1,Global,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2015,422738395.6,427870820.4,415534458.3
5,Prevalence,1,Global,3,Both,22,All Ages,492,Rheumatic heart disease,1,Number,2015,33438796.39,43119789.67,29725726.88
5,Prevalence,1,Global,3,Both,22,All Ages,493,Ischemic heart disease,1,Number,2015,110550304.8,121798659.7,100675889.7
5,Prevalence,1,Global,3,Both,22,All Ages,494,Cerebrovascular disease,1,Number,2015,42430917.89,42767127.78,42068167.83
5,Prevalence,1,Global,3,Both,22,All Ages,495,Ischemic stroke,1,Number,2015,24929025.77,25609959.48,24362226.32
5,Prevalence,1,Global,3,Both,22,All Ages,496,Hemorrhagic stroke,1,Number,2015,18669621.64,19124482.25,18258729.02
5,Prevalence,1,Global,3,Both,22,All Ages,498,Hypertensive heart disease,1,Number,2015,6086243.16,6434074.153,5732653.374
5,Prevalence,1,Global,3,Both,22,All Ages,499,Cardiomyopathy and myocarditis,1,Number,2015,2536768.032,2661364.484,2404778.877
5,Prevalence,1,Global,3,Both,22,All Ages,500,Atrial fibrillation and flutter,1,Number,2015,33294320.5,37202041.99,29959778.31
5,Prevalence,1,Global,3,Both,22,All Ages,502,Peripheral artery disease,1,Number,2015,154650579.8,176210888.8,136318041.8
5,Prevalence,1,Global,3,Both,22,All Ages,503,Endocarditis,1,Number,2015,115670.7201,124766.3333,108053.1225
5,Prevalence,1,Global,3,Both,22,All Ages,507,Other cardiovascular and circulatory diseases,1,Number,2015,90347588.69,96658717.48,84710656.42
5,Prevalence,1,Global,3,Both,22,All Ages,508,Chronic respiratory diseases,1,Number,2015,514625781.4,527616996.7,503322284.3
5,Prevalence,1,Global,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,1,Number,2015,174483050.2,188951675,160204942.2
5,Prevalence,1,Global,3,Both,22,All Ages,510,Pneumoconiosis,1,Number,2015,2405796.593,2486337.864,2317160.715
5,Prevalence,1,Global,3,Both,22,All Ages,511,Silicosis,1,Number,2015,402936.6453,442235.6217,364895.4346
5,Prevalence,1,Global,3,Both,22,All Ages,512,Asbestosis,1,Number,2015,157280.1272,170914.3361,144773.8206
5,Prevalence,1,Global,3,Both,22,All Ages,513,Coal workers pneumoconiosis,1,Number,2015,84186.20515,93553.80418,76680.4671
5,Prevalence,1,Global,3,Both,22,All Ages,514,Other pneumoconiosis,1,Number,2015,2388600,2629055.813,2164682.614
5,Prevalence,1,Global,3,Both,22,All Ages,515,Asthma,1,Number,2015,358197931.4,393465580.3,323133694.5
5,Prevalence,1,Global,3,Both,22,All Ages,516,Interstitial lung disease and pulmonary sarcoidosis,1,Number,2015,1916028.237,2075497.755,1757441.472
5,Prevalence,1,Global,3,Both,22,All Ages,521,Cirrhosis and other chronic liver diseases,1,Number,2015,2828320.073,2862311.047,2791298.236
5,Prevalence,1,Global,3,Both,22,All Ages,522,Cirrhosis and other chronic liver diseases due to hepatitis B,1,Number,2015,796484.3546,857315.2117,737643.4783
5,Prevalence,1,Global,3,Both,22,All Ages,523,Cirrhosis and other chronic liver diseases due to hepatitis C,1,Number,2015,680775.3077,734211.3332,628301.6949
5,Prevalence,1,Global,3,Both,22,All Ages,524,Cirrhosis and other chronic liver diseases due to alcohol use,1,Number,2015,815580.4246,877208.7121,758745.7543
5,Prevalence,1,Global,3,Both,22,All Ages,525,Cirrhosis and other chronic liver diseases due to other causes,1,Number,2015,750283.1427,785878.5058,714340.7321
5,Prevalence,1,Global,3,Both,22,All Ages,526,Digestive diseases,1,Number,2015,258248175.1,260843936.4,255386353.7
5,Prevalence,1,Global,3,Both,22,All Ages,527,Peptic ulcer disease,1,Number,2015,72044203.02,72763667.75,71302695.55
5,Prevalence,1,Global,3,Both,22,All Ages,528,Gastritis and duodenitis,1,Number,2015,161001059.1,164071135.8,157928259.5
5,Prevalence,1,Global,3,Both,22,All Ages,529,Appendicitis,1,Number,2015,442108.8162,472292.4047,414590.9591
5,Prevalence,1,Global,3,Both,22,All Ages,530,Paralytic ileus and intestinal obstruction,1,Number,2015,119669.5069,130387.9293,110718.163
5,Prevalence,1,Global,3,Both,22,All Ages,531,"Inguinal, femoral, and abdominal hernia",1,Number,2015,18476659.99,20339840.61,16577205.73
5,Prevalence,1,Global,3,Both,22,All Ages,532,Inflammatory bowel disease,1,Number,2015,11223457.14,12000383.67,10396788.66
5,Prevalence,1,Global,3,Both,22,All Ages,533,Vascular intestinal disorders,1,Number,2015,35075.36996,38089.22413,32370.73266
5,Prevalence,1,Global,3,Both,22,All Ages,534,Gallbladder and biliary diseases,1,Number,2015,5656546.642,6168105.788,5199346.353
5,Prevalence,1,Global,3,Both,22,All Ages,535,Pancreatitis,1,Number,2015,1018213.56,1097356.859,941630.5855
5,Prevalence,1,Global,3,Both,22,All Ages,542,Neurological disorders,1,Number,2015,2261316383,2316282648,2204366622
5,Prevalence,1,Global,3,Both,22,All Ages,543,Alzheimer disease and other dementias,1,Number,2015,45956269.42,52655898.76,40178536.38
5,Prevalence,1,Global,3,Both,22,All Ages,544,Parkinson disease,1,Number,2015,6193272.423,6777234.395,5725690.056
5,Prevalence,1,Global,3,Both,22,All Ages,545,Epilepsy,1,Number,2015,23414508.57,25419419.11,21549560.68
5,Prevalence,1,Global,3,Both,22,All Ages,546,Multiple sclerosis,1,Number,2015,2012012.108,2166852.177,1865736.232
5,Prevalence,1,Global,3,Both,22,All Ages,547,Migraine,1,Number,2015,958789235.6,1055630561,872109003.2
5,Prevalence,1,Global,3,Both,22,All Ages,548,Tension-type headache,1,Number,2015,1505892324,1681575000,1337310022
5,Prevalence,1,Global,3,Both,22,All Ages,549,Medication overuse headache,1,Number,2015,58454524.01,67363927.87,50834881.75
5,Prevalence,1,Global,3,Both,22,All Ages,554,Motor neuron disease,1,Number,2015,202435.2822,216044.618,189716.2301
5,Prevalence,1,Global,3,Both,22,All Ages,557,Other neurological disorders,1,Number,2015,11547.1861,14551.43818,9104.651701
5,Prevalence,1,Global,3,Both,22,All Ages,558,Mental and substance use disorders,1,Number,2015,1058903773,1080413784,1038544874
5,Prevalence,1,Global,3,Both,22,All Ages,559,Schizophrenia,1,Number,2015,23383008.32,26418431.71,20607987.44
5,Prevalence,1,Global,3,Both,22,All Ages,560,Alcohol use disorders,1,Number,2015,63469473.51,69863545.66,57507810.43
5,Prevalence,1,Global,3,Both,22,All Ages,561,Drug use disorders,1,Number,2015,46388615.33,47446573,45252362.04
5,Prevalence,1,Global,3,Both,22,All Ages,562,Opioid use disorders,1,Number,2015,16746453.17,19107492.8,14659251.37
5,Prevalence,1,Global,3,Both,22,All Ages,563,Cocaine use disorders,1,Number,2015,3846305.943,4309840.247,3401640.19
5,Prevalence,1,Global,3,Both,22,All Ages,564,Amphetamine use disorders,1,Number,2015,6599810.043,8024377.908,5295725.227
5,Prevalence,1,Global,3,Both,22,All Ages,565,Cannabis use disorders,1,Number,2015,19762482.25,21770186.07,17982421.32
5,Prevalence,1,Global,3,Both,22,All Ages,567,Depressive disorders,1,Number,2015,311147607.8,320544313,300016771.6
5,Prevalence,1,Global,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2015,216046953.6,243319432.6,192863407.6
5,Prevalence,1,Global,3,Both,22,All Ages,569,Dysthymia,1,Number,2015,104106304.1,118968926.5,90398097.3
5,Prevalence,1,Global,3,Both,22,All Ages,570,Bipolar disorder,1,Number,2015,44015756.62,50912505.7,38150418.16
5,Prevalence,1,Global,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2015,267202426.8,306318029.4,234064313.1
5,Prevalence,1,Global,3,Both,22,All Ages,572,Eating disorders,1,Number,2015,6468400.068,6753553.701,6170587.46
5,Prevalence,1,Global,3,Both,22,All Ages,573,Anorexia nervosa,1,Number,2015,2912124.286,3596194.701,2357697.184
5,Prevalence,1,Global,3,Both,22,All Ages,574,Bulimia nervosa,1,Number,2015,3629443.937,4406819.262,2937538.77
5,Prevalence,1,Global,3,Both,22,All Ages,575,Autistic spectrum disorders,1,Number,2015,62212385.82,64744251.24,58978992.51
5,Prevalence,1,Global,3,Both,22,All Ages,576,Autism,1,Number,2015,24790135.26,29393080.66,20957559.21
5,Prevalence,1,Global,3,Both,22,All Ages,577,Asperger syndrome and other autistic spectrum disorders,1,Number,2015,37245427.68,44883108.84,31510526.2
5,Prevalence,1,Global,3,Both,22,All Ages,578,Attention-deficit/hyperactivity disorder,1,Number,2015,51094258.13,57267677.67,46162350.22
5,Prevalence,1,Global,3,Both,22,All Ages,579,Conduct disorder,1,Number,2015,48135466,58151608.3,39315240.03
5,Prevalence,1,Global,3,Both,22,All Ages,582,Idiopathic developmental intellectual disability,1,Number,2015,92074020.34,130411176.2,52280130.12
5,Prevalence,1,Global,3,Both,22,All Ages,585,Other mental and substance use disorders,1,Number,2015,128178331,128877219.1,127512473.6
5,Prevalence,1,Global,3,Both,22,All Ages,586,"Diabetes, urogenital, blood, and endocrine diseases",1,Number,2015,2944626825,2968511293,2925016217
5,Prevalence,1,Global,3,Both,22,All Ages,587,Diabetes mellitus,1,Number,2015,435328396.2,468562377.1,404736063.1
5,Prevalence,1,Global,3,Both,22,All Ages,588,Acute glomerulonephritis,1,Number,2015,100513.5013,110080.4762,92104.61601
5,Prevalence,1,Global,3,Both,22,All Ages,589,Chronic kidney disease,1,Number,2015,322510643,330351136.8,312718174
5,Prevalence,1,Global,3,Both,22,All Ages,590,Chronic kidney disease due to diabetes mellitus,1,Number,2015,100823889.4,115652293,86922705.41
5,Prevalence,1,Global,3,Both,22,All Ages,591,Chronic kidney disease due to hypertension,1,Number,2015,78962279.65,91021191.91,67846665.86
5,Prevalence,1,Global,3,Both,22,All Ages,592,Chronic kidney disease due to glomerulonephritis,1,Number,2015,67348746.88,77439495.79,58198895.78
5,Prevalence,1,Global,3,Both,22,All Ages,593,Chronic kidney disease due to other causes,1,Number,2015,94553452,109371274.9,81141807.17
5,Prevalence,1,Global,3,Both,22,All Ages,594,Urinary diseases and male infertility,1,Number,2015,436081731.9,446450472.9,425577683.7
5,Prevalence,1,Global,3,Both,22,All Ages,595,Interstitial nephritis and urinary tract infections,1,Number,2015,2901236.875,2980393.601,2831933.512
5,Prevalence,1,Global,3,Both,22,All Ages,596,Urolithiasis,1,Number,2015,319600158,349966119,291519164.3
5,Prevalence,1,Global,3,Both,22,All Ages,597,Benign prostatic hyperplasia,1,Number,2015,104625308,118244011.1,90729841.02
5,Prevalence,1,Global,3,Both,22,All Ages,598,Male infertility,1,Number,2015,29033178.72,34766790.21,23972473.28
5,Prevalence,1,Global,3,Both,22,All Ages,603,Gynecological diseases,1,Number,2015,794303153.1,801169733.7,786497872.3
5,Prevalence,1,Global,3,Both,22,All Ages,604,Uterine fibroids,1,Number,2015,151115016.9,158477475.6,144146906
5,Prevalence,1,Global,3,Both,22,All Ages,605,Polycystic ovarian syndrome,1,Number,2015,60106403.74,75963433.72,46139347.72
5,Prevalence,1,Global,3,Both,22,All Ages,606,Female infertility,1,Number,2015,61300148.75,79647137.12,45889935.56
5,Prevalence,1,Global,3,Both,22,All Ages,607,Endometriosis,1,Number,2015,10758233.2,12485871.29,9165468.207
5,Prevalence,1,Global,3,Both,22,All Ages,608,Genital prolapse,1,Number,2015,161679133.8,182566499.9,142334658
5,Prevalence,1,Global,3,Both,22,All Ages,609,Premenstrual syndrome,1,Number,2015,430696924.9,450494380.7,410840690.9
5,Prevalence,1,Global,3,Both,22,All Ages,612,Other gynecological diseases,1,Number,2015,45018840.46,46031157.47,44057298.1
5,Prevalence,1,Global,3,Both,22,All Ages,613,Hemoglobinopathies and hemolytic anemias,1,Number,2015,1571610022,1605099811,1545204464
5,Prevalence,1,Global,3,Both,22,All Ages,614,Thalassemias,1,Number,2015,438957.2694,496269.7072,405731.6712
5,Prevalence,1,Global,3,Both,22,All Ages,615,Sickle cell disorders,1,Number,2015,4449946.836,4600724.154,4293708.938
5,Prevalence,1,Global,3,Both,22,All Ages,616,G6PD deficiency,1,Number,2015,247073689.1,286712736.3,209306677.5
5,Prevalence,1,Global,3,Both,22,All Ages,618,Other hemoglobinopathies and hemolytic anemias,1,Number,2015,74385131.77,74861639.88,73897554.17
5,Prevalence,1,Global,3,Both,22,All Ages,619,"Endocrine, metabolic, blood, and immune disorders",1,Number,2015,66128916.38,66663797.01,65597144
5,Prevalence,1,Global,3,Both,22,All Ages,626,Musculoskeletal disorders,1,Number,2015,1304100433,1316641431,1288602835
5,Prevalence,1,Global,3,Both,22,All Ages,627,Rheumatoid arthritis,1,Number,2015,24491221.84,26750678.04,22552010.64
5,Prevalence,1,Global,3,Both,22,All Ages,628,Osteoarthritis,1,Number,2015,237368602.4,244648130.6,230335893.7
5,Prevalence,1,Global,3,Both,22,All Ages,629,Low back and neck pain,1,Number,2015,820689812.9,837808936.5,803467437.9
5,Prevalence,1,Global,3,Both,22,All Ages,630,Low back pain,1,Number,2015,539907388.8,559556011.3,521448599.7
5,Prevalence,1,Global,3,Both,22,All Ages,631,Neck pain,1,Number,2015,358006621.8,409411030.5,313408418.3
5,Prevalence,1,Global,3,Both,22,All Ages,632,Gout,1,Number,2015,42214174.17,47495478.58,37688182.8
5,Prevalence,1,Global,3,Both,22,All Ages,639,Other musculoskeletal disorders,1,Number,2015,342067656,385146669.9,305430727.6
5,Prevalence,1,Global,3,Both,22,All Ages,640,Other non-communicable diseases,1,Number,2015,5316342138,5355928342,5283701834
5,Prevalence,1,Global,3,Both,22,All Ages,641,Congenital birth defects,1,Number,2015,95706366.28,102483437.8,88133408.54
5,Prevalence,1,Global,3,Both,22,All Ages,642,Neural tube defects,1,Number,2015,1449645.157,2091829.182,988447.101
5,Prevalence,1,Global,3,Both,22,All Ages,643,Congenital heart anomalies,1,Number,2015,48869072.55,72829245.95,34325687.63
5,Prevalence,1,Global,3,Both,22,All Ages,644,Cleft lip and cleft palate,1,Number,2015,6882634.021,11483500.8,4029202.084
5,Prevalence,1,Global,3,Both,22,All Ages,645,Down syndrome,1,Number,2015,5361755.568,8192052.172,3424628.15
5,Prevalence,1,Global,3,Both,22,All Ages,646,Turner syndrome,1,Number,2015,372428.5725,677086.1913,174565.1757
5,Prevalence,1,Global,3,Both,22,All Ages,647,Klinefelter syndrome,1,Number,2015,220489.3477,395501.3458,115469.0849
5,Prevalence,1,Global,3,Both,22,All Ages,648,Other chromosomal abnormalities,1,Number,2015,4728564.244,8303166.071,2628872.781
5,Prevalence,1,Global,3,Both,22,All Ages,652,Other congenital birth defects,1,Number,2015,32363003.39,59394134.17,17788051.85
5,Prevalence,1,Global,3,Both,22,All Ages,653,Skin and subcutaneous diseases,1,Number,2015,2239493417,2258252790,2222716274
5,Prevalence,1,Global,3,Both,22,All Ages,654,Dermatitis,1,Number,2015,245290636.9,262752155.1,227283396
5,Prevalence,1,Global,3,Both,22,All Ages,655,Psoriasis,1,Number,2015,79699678.06,82804474.96,76690850.65
5,Prevalence,1,Global,3,Both,22,All Ages,656,Cellulitis,1,Number,2015,959924.6236,1033635.352,887602.527
5,Prevalence,1,Global,3,Both,22,All Ages,657,Pyoderma,1,Number,2015,5812658.446,6019019.235,5581668.174
5,Prevalence,1,Global,3,Both,22,All Ages,658,Scabies,1,Number,2015,204151714.9,237466219.8,177533725.9
5,Prevalence,1,Global,3,Both,22,All Ages,659,Fungal skin diseases,1,Number,2015,492372625.3,538232456,448950927
5,Prevalence,1,Global,3,Both,22,All Ages,660,Viral skin diseases,1,Number,2015,174843130.7,185072024.1,165156281.5
5,Prevalence,1,Global,3,Both,22,All Ages,661,Acne vulgaris,1,Number,2015,632741007.4,671248908.7,595241906.2
5,Prevalence,1,Global,3,Both,22,All Ages,662,Alopecia areata,1,Number,2015,20594887.62,21617015.64,19607754.69
5,Prevalence,1,Global,3,Both,22,All Ages,663,Pruritus,1,Number,2015,69582503.42,78152578.68,62063187.56
5,Prevalence,1,Global,3,Both,22,All Ages,664,Urticaria,1,Number,2015,67749840.64,77086382.12,58743204.55
5,Prevalence,1,Global,3,Both,22,All Ages,665,Decubitus ulcer,1,Number,2015,1087522.767,1189744.15,991174.0982
5,Prevalence,1,Global,3,Both,22,All Ages,668,Other skin and subcutaneous diseases,1,Number,2015,605036296.8,619675625.1,589499969.7
5,Prevalence,1,Global,3,Both,22,All Ages,669,Sense organ diseases,1,Number,2015,1788125609,1808438764,1771366970
5,Prevalence,1,Global,3,Both,22,All Ages,670,Glaucoma,1,Number,2015,5954548.415,6905845.786,5077470.236
5,Prevalence,1,Global,3,Both,22,All Ages,671,Cataract,1,Number,2015,59726976.38,66879165.57,53633229.85
5,Prevalence,1,Global,3,Both,22,All Ages,672,Macular degeneration,1,Number,2015,6188400.321,7273224.239,5250318.557
5,Prevalence,1,Global,3,Both,22,All Ages,673,Refraction and accommodation disorders,1,Number,2015,819307419.2,848059195.1,789917447.5
5,Prevalence,1,Global,3,Both,22,All Ages,674,Age-related and other hearing loss,1,Number,2015,1210055248,1274664810,1140224211
5,Prevalence,1,Global,3,Both,22,All Ages,675,Other vision loss,1,Number,2015,25797380.41,28504642.6,22675587.55
5,Prevalence,1,Global,3,Both,22,All Ages,679,Other sense organ diseases,1,Number,2015,267689664.8,277711437.9,258379811.5
5,Prevalence,1,Global,3,Both,22,All Ages,680,Oral disorders,1,Number,2015,3521901079,3575854417,3468088192
5,Prevalence,1,Global,3,Both,22,All Ages,681,Deciduous caries,1,Number,2015,572694145.6,686991216.1,475089778.8
5,Prevalence,1,Global,3,Both,22,All Ages,682,Permanent caries,1,Number,2015,2521197778,2679668716,2361418291
5,Prevalence,1,Global,3,Both,22,All Ages,683,Periodontal diseases,1,Number,2015,537506038.1,625888773.7,465113885.8
5,Prevalence,1,Global,3,Both,22,All Ages,684,Edentulism and severe tooth loss,1,Number,2015,275619106.2,288252336.6,264200786
5,Prevalence,1,Global,3,Both,22,All Ages,685,Other oral disorders,1,Number,2015,133719044.4,139776175.9,127499709.4
5,Prevalence,1,Global,3,Both,22,All Ages,687,Injuries,1,Number,2015,1019157446,1064704242,977405679
5,Prevalence,1,Global,3,Both,22,All Ages,688,Transport injuries,1,Number,2015,115980957.6,123047085.4,110575883.7
5,Prevalence,1,Global,3,Both,22,All Ages,689,Road injuries,1,Number,2015,107722415.2,114850027.2,102214512.8
5,Prevalence,1,Global,3,Both,22,All Ages,690,Pedestrian road injuries,1,Number,2015,14157846.66,16095933.58,12664536.82
5,Prevalence,1,Global,3,Both,22,All Ages,691,Cyclist road injuries,1,Number,2015,18700556.2,20951082.82,16545355.72
5,Prevalence,1,Global,3,Both,22,All Ages,692,Motorcyclist road injuries,1,Number,2015,26417221.79,29721981.19,23496710.73
5,Prevalence,1,Global,3,Both,22,All Ages,693,Motor vehicle road injuries,1,Number,2015,44311446.09,49496319.79,40212641.16
